fid,LSOA Code,LSOA Name,GeoPackage Unique ID,LSOA IMD Ranking,IMD Decile,Shape__Area,Shape__Length
2637,E01002775,Islington 014D,b401c24a-4d3e-407b-b32b-27eab1ac1b97,12567,4,305726.414142609,3095.58653690178
1297,E01001350,Ealing 027C,7bf1c535-619f-4806-b352-096077ebc710,19222,6,769302.703430176,5214.29334143469
4297,E01004534,Wandsworth 008A,840a8a6e-c20e-4451-ae0f-1fbb0d6df744,23241,7,659763.508140564,5230.28188704682
2886,E01003031,Lambeth 023A,2d33790f-1e25-49f7-bc7f-351d1ef1e069,13236,4,232795.35798645,2860.33392908242
2969,E01003116,Lambeth 029A,1d6b3f81-a0da-4e7b-9e42-18adfb2120b9,19379,6,723990.439231873,4966.15802646297
3218,E01003375,Merton 022B,a302fc9d-a808-45dc-ad8e-0f72f234c2cd,12559,4,4688276.12744141,12557.0621778635
965,E01001009,Croydon 019C,d5627c1a-b33e-4e27-9d13-4583a3da1fb8,10829,4,294247.969207764,4995.85199791306
2293,E01002404,Hillingdon 024E,295f985d-c281-4f8f-bfdf-760674f8ef52,6491,2,536526.759674072,5416.97046635046
3719,E01003896,Richmond upon Thames 014C,af3d96ef-f2d4-49a3-9ccc-4fbec5e910f0,25844,8,792619.802078247,10920.6932521422
3965,E01004165,Sutton 005C,30fb9a92-9a86-45fd-97a2-38c24293cb51,16146,5,641501.218345642,5416.52853487524
1938,E01002039,Haringey 002C,1009a9b5-2567-4a3f-9845-01a3f25b42c1,1506,1,195669.088058472,2284.87184850789
1950,E01002051,Haringey 029B,232afd4f-82fb-41c3-b2b5-828f719b2edd,1211,1,316762.939582825,3413.69395250311
610,E01000638,Brent 024A,dfd42fd0-baae-4bf8-8b0b-6df4862517c0,3803,2,758844.994720459,6235.42411499358
278,E01000291,Barnet 004E,e9228172-4d52-4d11-8ee9-d906f4af1e8d,14521,5,647240.320587158,5077.04253730892
2282,E01002393,Hillingdon 020B,9c29debc-2f52-4faf-a5f3-9997da72ca46,11000,4,841912.900756836,4607.2279500019
3610,E01003786,Redbridge 026C,872331c7-49f2-4399-bd95-dd707cf9e5a6,20489,7,336207.726634979,2683.67043201068
3573,E01003748,Redbridge 001E,9b438724-9676-4f1f-980e-075b6a2ba36e,29584,9,1049146.84355927,7154.79864950714
315,E01000328,Bexley 017B,f149b149-aa0a-40a2-9c35-2d05fd1d060a,26848,8,1397644.11592865,8596.27606962858
1606,E01001681,Greenwich 020C,6b84a500-c966-460a-8f4c-718658837a93,17552,6,398798.930122375,5430.30463358549
32246,E01034207,Newham 033G,2f7ff03e-57c2-4f79-a920-c52facc1c3c4,20458,7,332051.726863861,3288.70856039222
3364,E01003527,Newham 024B,66e620e5-4694-49d5-8455-81eb7a4f119e,10405,4,424070.945026398,3004.16681256019
30918,E01032576,Harrow 032E,7f1b3d01-d24e-4c1f-8079-b6ac0340e8a1,26519,8,584922.108276367,4968.53976389456
3905,E01004103,Sutton 013B,f534bd6e-95ce-4ff8-960c-1dce55cdf713,22709,7,450039.993057251,5167.32242531157
4360,E01004601,Wandsworth 018D,a208bdca-f151-4282-a97b-c44829f9363f,19562,6,782245.717849731,5188.23502677472
3278,E01003435,Merton 014E,cb35f348-daf3-44fa-9885-150757a6e739,16497,5,2108828.7047348,7978.94516317869
3032,E01003179,Lambeth 024E,f54eabe7-727d-4d22-ae6e-caf99b1043bb,7133,3,188232.616416931,2173.89445742473
1503,E01001563,Enfield 029C,feeb64af-8d70-40d2-bf0b-43015ec9faff,15072,5,504345.099639893,5119.16705829783
1752,E01001848,Hackney 018C,fa64f4e6-ee00-45d8-bb58-3f39ac9be249,6821,3,391578.763349533,5325.64359337887
4011,E01004216,Tower Hamlets 030B,360f5ccd-6f24-4b8a-b460-703a2b2218f1,13837,5,230587.016906261,3245.65468592473
4005,E01004207,Tower Hamlets 011A,344dc8de-5aa0-4de4-b57e-7ef05c9b6605,3709,2,176795.836784363,2669.12016630823
33714,E01035720,Westminster 021G,653fb71a-b240-4e54-875d-0ec1f2f9cc2a,19208,6,273528.760269165,3579.28780100867
169,E01000181,Barnet 029D,5aeaad1f-1430-4aa0-b369-253541f91adb,24222,8,370385.449821472,3472.94961926442
418,E01000434,Bexley 008G,16403d38-6013-415b-948d-a946a6131d7b,5490,2,3982474.02185059,10935.9674403927
3424,E01003587,Newham 004C,c80d2e47-aade-4c96-b3dd-bd3667e80eca,5294,2,416276.688287735,5343.74944848977
3418,E01003581,Newham 002B,10e61411-7617-438a-b41d-784ea2bdfa9b,5993,2,262402.707557678,2634.85774512807
4260,E01004496,Wandsworth 024B,0d1983fd-0625-42ce-a891-611e86a1d706,21760,7,454279.743583679,4924.44886491472
3080,E01003228,Lewisham 019C,260d956e-5c23-40a0-b458-6697d6d261ac,19217,6,365414.665485382,3461.24882557484
1011,E01001059,Croydon 034B,c1d8961c-9844-4d82-89a1-760e2fd84eb1,15873,5,472369.021127701,4574.30894623049
762,E01000794,Bromley 035E,c40b4ffa-6347-4122-9a00-c2efa41e11a2,33484,10,1189104.31905365,6406.72436726838
424,E01000440,Bexley 007D,1879d65f-587b-4c68-b53a-75c6f8a4946e,31013,10,622352.26322937,5097.62972354913
2339,E01002452,Hillingdon 014C,4d59892a-f9e2-4546-871e-9de96094b90f,21051,7,882750.501556396,5365.56809472152
2090,E01002196,Harrow 022D,8e682de2-7a6f-49c3-b23c-694d23dbf8da,32988,10,966204.552337646,6197.44679682422
3667,E01003843,Richmond upon Thames 013D,25ef6e87-41b5-46b6-af82-7b6e9867ba1f,14825,5,853176.914550781,5252.78140118806
2831,E01002975,Kingston upon Thames 012A,9765c99d-411d-4b02-a8b5-8bf145552f43,22438,7,759813.298583984,4111.01686176644
2677,E01002816,Kensington and Chelsea 011C,5bf3bde8-640a-4439-b51e-98c9dadd45fd,24543,8,153023.466827393,1902.32363636984
2096,E01002202,Harrow 012E,f426f2d2-d8cb-4ae0-aec8-a81f061948cd,7863,3,489737.735351563,5383.27151831014
175,E01000187,Barnet 014B,52f2093a-8838-486e-bbd0-792234d3da4b,13592,5,559265.854110718,5550.86517683414
31064,E01032744,Ealing 010G,0e2e38f7-b2dc-43ce-a962-c2de7eae828b,4412,2,513331.766326904,4863.3600328503
1449,E01001505,Enfield 012C,faa878ae-8a60-41b9-b19f-53e0a473e17c,5783,2,504660.635763168,4277.23232044069
1990,E01002092,Haringey 006B,0f2c3fd5-d928-48fb-82eb-6f546ba01677,2747,1,534664.520877838,3967.2215419177
4111,E01004344,Waltham Forest 008B,687b2c41-1929-4148-a31d-a579f3a61b3f,10195,4,989699.778547287,6396.83666549265
1652,E01001735,Hackney 019D,9a175c39-3e51-4a12-a288-339a6e0b8efe,8921,3,344323.850402832,3411.86909119471
4105,E01004338,Waltham Forest 027C,582ed3b7-7a99-4210-9e42-4b6213fa8a3b,12734,4,235667.232204139,2224.01354363055
816,E01000850,Camden 026A,a540d608-b038-46bf-b48e-bf47da9804b7,19709,6,503472.798988342,5563.82603806876
324,E01000337,Bexley 003D,c395c85a-edd9-4d96-8064-4b6068605e67,12671,4,707760.576301575,4863.72496075433
30909,E01032567,Greenwich 033D,56392148-2c8a-4eca-8c12-4960294e8274,13756,5,1063026.98800659,5848.28912324918
32237,E01034198,Greenwich 042C,dfe8ef6c-ba60-4317-aa12-9c4655e157c9,11354,4,2408853.66030312,9291.56450948425
3324,E01003483,Newham 032A,e6bb021d-0f08-4a31-a487-a9488b590ffa,6403,2,632794.790298462,5460.83158518946
2144,E01002253,Havering 019A,2c04bd9a-41f2-49fa-86b4-b5f9be876d57,33403,10,2664678.10397339,10399.0516234639
1105,E01001154,Croydon 006E,a771adb2-b642-48d3-a5f8-b8e339f883bb,6363,2,451904.348770142,4519.37645431329
1111,E01001160,Croydon 002D,8d802b78-ab84-476e-8376-278dcdba2c03,17380,6,824366.259811401,4614.66466192097
3767,E01003948,Southwark 033D,09fa2ed7-2461-4eac-851b-93c8f0dfb122,20114,6,687066.413684845,6342.27112989766
2980,E01003127,Lambeth 010E,9c931369-8f41-40cb-bae7-97ca2375fcd0,16576,5,345411.038352966,2681.75252412868
2439,E01002561,Hounslow 023E,516a6626-fdde-4a9a-9b8c-9036a5416257,6660,2,628142.709533691,3850.29362617539
2777,E01002920,Kingston upon Thames 014D,20339458-ee7c-4a92-b724-104a489bab98,32610,10,1191985.09783936,6411.22748289433
2783,E01002926,Kingston upon Thames 010B,b6ec83db-169a-4d28-a490-0df8716c3c36,31587,10,741417.007781982,5543.47897356656
4308,E01004545,Wandsworth 027B,45c76985-2d5b-4d93-ba4e-81bc7a960377,27165,9,377214.958992004,4078.56425032593
3318,E01003476,Merton 003D,e64e2dba-495c-493e-96e1-f648435e0185,21129,7,433440.507568359,5435.49860992409
4205,E01004440,Waltham Forest 024D,f2c960c7-afdb-48c9-be59-d31fcb724404,12507,4,611102.112087488,5323.71173084292
2631,E01002769,Islington 008A,86bfa51e-7a6a-4ba7-9a74-fac7b97251e0,17900,6,556060.457588196,4186.56395837111
4454,E01004707,Westminster 006C,b57e0b7a-2ff6-4d02-94b6-3731d4f49149,28257,9,332767.916320801,3272.85023963441
1798,E01001895,Hammersmith and Fulham 009A,2d18e1b1-9c38-4a9c-aa6b-1d4518d3d36b,15260,5,224073.089797974,3232.48767078844
1303,E01001356,Ealing 033C,569d67cd-d202-4a46-9b1f-01955e416757,2509,1,215678.591415405,3240.9404586334
470,E01000487,Brent 006E,c231f7a9-cb45-48aa-bd69-7b4d762f9652,11048,4,793887.209564209,8691.31720349722
3372,E01003535,Newham 023A,2da66d30-f906-4d92-9480-bb80dab8ddc8,2420,1,1284115.27377701,6944.8956173842
3470,E01003641,Redbridge 013C,07ebb5c9-5518-4bfb-a2ba-1691ca23a8ad,16172,5,684985.047245026,5963.60003904205
3126,E01003277,Lewisham 011B,b394a690-db2a-441a-beec-27b0aff66574,16446,5,367955.474092484,4772.13438872023
716,E01000747,Bromley 042B,43dc7de4-ec31-4b8a-a7c5-0688c20f4a35,14010,5,25418377.1264048,37858.2961168067
1549,E01001609,Greenwich 027D,968efa60-bf60-4c4a-b2f2-5a975206e700,13521,5,864855.185596466,6470.24648787524
31258,E01033000,Hounslow 025F,fc81c489-bf14-4635-8b9f-e5f0e5fdad74,4674,2,216903.174865723,3239.58145299697
3959,E01004159,Sutton 014C,83ea2fe3-cb02-430f-9b7b-9003a26ef53b,24033,8,874387.149978638,5267.09918199839
2877,E01003022,Lambeth 021B,afd37cf2-75c2-40b7-b5b7-76baa6247e20,15166,5,298426.046592712,2407.13409713036
221,E01000233,Barnet 013F,e0418c1a-d446-4bc4-8647-fe0c1bcd1a8a,23211,7,685710.148651123,7033.19618887953
2044,E01002148,Harrow 006B,af80d0cc-f22d-442c-9663-07ac9ccc6ebd,28066,9,869298.566360474,6400.00004226834
2385,E01002498,Hillingdon 033C,f5e6101c-4348-4f04-8a69-4942c4fb9f17,25719,8,1023370.65460205,6215.83210301989
3713,E01003890,Richmond upon Thames 018C,fbfadfa0-fb7f-4b4b-b101-b9aceab2e049,30577,10,553974.321121216,4591.808042686
1403,E01001458,Enfield 037A,94501eab-9345-49a2-b85f-8169996e4585,2724,1,422291.666160583,4020.599351828
1698,E01001790,Hackney 013D,0ae907c9-1267-4e4d-89e1-2b15ff98f20c,4831,2,142377.643960953,2199.77644877803
33666,E01035672,Tower Hamlets 012G,332af886-4550-4b63-b8ca-f840719eff8f,3864,2,305423.560708046,2753.30999272806
4059,E01004283,Tower Hamlets 016A,bfa96d28-6340-4447-adac-76f54ed41267,4333,2,389753.319786072,3281.27198955598
1944,E01002045,Haringey 026B,6e2dea2e-f2c0-44f5-b6ac-c2bddb0f47a5,4855,2,360166.329925537,3453.52437886034
862,E01000900,Camden 012A,fed28b48-fd14-4c1e-890e-ae409009d2c2,9463,3,257112.892601013,3398.38984711931
3518,E01003691,Redbridge 035B,e78d3058-10f8-4c64-af40-daadeef8c7d9,16364,5,590479.53924942,4001.07825689921
75,E01000081,Barking and Dagenham 007D,d8174b79-4d17-4167-87f7-881a1d055df8,11202,4,479823.210426331,3838.89514264566
2190,E01002300,Havering 007E,8b796588-bf20-4ab5-9413-f0e92827f22e,26174,8,857193.915740967,6110.31840474785
4354,E01004594,Wandsworth 020D,a8e9d56a-3c03-4043-ac0a-eb53311b5382,31017,10,369590.890609741,3731.03648353467
3272,E01003429,Merton 019A,ed76e966-410b-45f7-ab14-916fe714cd7e,18002,6,392645.746452332,4324.49176249627
3026,E01003173,Lambeth 020C,11f91599-8ea1-43da-9d9e-7e8063215456,20488,7,322244.343833923,3601.02559315138
3813,E01004006,Southwark 023E,ca2ab860-13a3-4309-956f-0e4c2af91ea9,11294,4,389519.594894409,4252.84019080727
2731,E01002873,Kensington and Chelsea 007C,e6bd478e-a446-4eca-bfe9-73aff0fe9423,18073,6,335147.31930542,3124.93615210027
616,E01000644,Brent 022E,16ae2f0e-c2bb-4095-9da3-50cd9438c49d,7658,3,318261.528533936,3729.60153148448
1157,E01001206,Ealing 018C,7c77902c-a19d-4256-b73f-35a97ee66226,1544,1,386095.069229126,3884.89636300576
2485,E01002610,Hounslow 028C,98d143d7-beaf-4fb2-a42d-fcfcc2261367,7501,3,3890011.29849243,12422.1991793774
1506,E01001566,Enfield 029E,7d6cd42d-5bb2-4a63-8d25-4cf9103fdc4c,18452,6,514350.754257202,3649.59729144606
1340,E01001394,Enfield 035A,c5a27d03-b8db-452b-ba90-2be01933a678,8478,3,446787.986083984,5046.9755529885
3498,E01003670,Redbridge 007C,8b90cbc8-b5c7-4639-ba92-6441002e2309,27177,9,630861.064558029,4651.14189598059
3996,E01004198,Tower Hamlets 002B,cd0eb3c2-29ce-4ec2-976b-bbdf24fa373e,3183,1,245098.47725296,2948.18102056957
3759,E01003939,Southwark 002E,bb7aa55c-0c7f-4d75-88f7-f51f1f8aa6aa,17778,6,394844.39295578,4158.00495723864
842,E01000880,Camden 004C,a53b5596-0081-4983-add8-ccf35fd1d44b,28724,9,526095.875274658,3748.71248152495
344,E01000357,Bexley 009B,bfcedcc3-893d-4be1-b4c5-4f026ba84011,33250,10,518884.135452271,4391.75647890208
3427,E01003590,Newham 003D,fa14aa49-9ac8-49dc-a247-8a6ac2a4e020,4504,2,665749.8853302,6339.11168787029
3261,E01003418,Merton 025B,3c31fa18-d394-4a83-a250-85c5ef37dacf,30418,10,387322.017532349,4798.33163970338
1838,E01001935,Hammersmith and Fulham 023A,b073f64e-a269-4fec-843b-9835fefd5756,14875,5,277962.352050781,4194.98374598615
3925,E01004124,Sutton 002B,fd23ca7e-a39b-4080-ae36-ce4fbc60ec56,11004,4,471165.447738647,3183.58289218717
3000,E01003147,Lambeth 034E,aec00542-42eb-4a8d-b7e5-ed2662df222b,12665,4,454648.035339355,5205.86141689574
2929,E01003074,Lambeth 018E,394c062d-5fb4-4a20-992f-42b5b5ccdd58,14458,5,1828940.83443451,6621.024195134
4423,E01004669,Westminster 024B,79fe1238-880e-4c10-b563-85ab3e50f437,5728,2,185423.961166382,4085.36665145929
2004,E01002106,Harrow 008A,fa145369-58a2-4bb6-8621-db54a8327802,19619,6,694136.91746521,3628.93480837659
2336,E01002449,Hillingdon 032C,129dd9b1-a9a3-4e30-a94c-b656ec113c37,6714,2,980423.295043945,6367.26214627703
2502,E01002627,Hounslow 004D,93ea309a-7f4e-4511-96af-c239f6727e15,5796,2,320863.651947021,2963.85839676783
1363,E01001417,Enfield 011B,835f7c78-3819-412d-8f52-791cb08e2a91,31129,10,14803026.7302551,26519.1388572755
1695,E01001787,Hackney 013B,3d8f3f67-f7f6-4764-a880-c6428429b278,4163,2,574529.495920181,4341.83695735599
4019,E01004228,Tower Hamlets 003A,a22f4fc6-90b1-4b40-b773-10bf24db3c74,14838,5,327535.115991592,4287.02566271576
33663,E01035669,Tower Hamlets 009F,09a16a7e-c8b0-4c45-95ef-ac1588b5b0b7,8139,3,247626.686820984,2665.59811849614
4068,E01004295,Tower Hamlets 026C,b2fe07dc-baef-4f63-8e3f-710dd2bed3de,4826,2,209893.809280396,1930.84703413498
3570,E01003745,Redbridge 001B,b9500cf1-8bad-4001-acdc-5fa41c59e507,33135,10,1265336.97005463,6036.92229038061
3355,E01003518,Newham 032D,d37cc4e1-1b72-4816-beaa-11ae1361b564,11874,4,465835.730617523,4446.55984889937
3404,E01003567,Newham 007D,08d1b023-9116-45a2-819a-882166c7344d,5393,2,253493.668312073,2672.54541811359
3521,E01003694,Redbridge 035E,198f7605-fd63-4806-8bd3-64d5dcaa9127,21251,7,551651.754619598,5508.16362577166
2906,E01003051,Lambeth 018C,d5671843-5e32-4d66-a9cd-8835e6083d15,9578,3,471802.54460907,5581.65032052597
3853,E01004051,Southwark 027E,300657bc-2b24-4883-b426-2d303a94deac,23073,7,388964.949001312,3315.55668178222
699,E01000729,Bromley 014A,9f9d973c-1277-46d0-bc4f-3bd387b675fa,5464,2,668367.242889404,5503.83166074133
1197,E01001249,Ealing 028A,eee75022-aba5-4104-be26-99511dc8311f,5525,2,401471.950134277,3115.27089663304
3902,E01004100,Sutton 015D,51020a46-62b5-432b-a3f0-1e57b0281681,26505,8,899856.259017944,5910.32800058503
2857,E01003001,Kingston upon Thames 017D,548839bc-8c86-441e-a869-18bd74c901d3,25366,8,943143.767410278,7330.21228401696
4400,E01004642,Wandsworth 016B,84587499-9c8d-4f4a-aa83-9faafc0f24e3,19006,6,565684.313827515,4993.5114034421
4351,E01004591,Wandsworth 005C,e63f3263-b975-4c2e-8b5e-2e87f866e6b4,14249,5,318960.400001526,3425.79596035555
201,E01000213,Barnet 033F,23eae24e-092e-48a6-9551-3f9067181a25,26870,8,1098512.74581146,6989.51618342714
865,E01000903,Camden 006E,f258eb70-1c84-43a3-9d16-10079d676669,15589,5,263408.219779968,3333.21218630096
1861,E01001960,Hammersmith and Fulham 003D,c0a693e7-3970-4145-bc8c-3e2654aaf78c,14283,5,207843.066543579,1980.10475355571
2359,E01002472,Hillingdon 002A,78871051-3055-441b-b8a1-7c330f7c957d,24332,8,1394386.97671509,7031.66700037504
2408,E01002528,Hillingdon 028D,c7239bfb-5a00-49e2-8306-fa96ed2f1bc1,5513,2,901771.703735352,4534.24521608662
1457,E01001515,Enfield 015E,75bd03dc-586e-479d-882c-d8e51198cd69,3611,2,335897.644687653,2957.29844101431
4211,E01004446,Waltham Forest 017E,f54a2164-d555-4a98-9ab9-dbc6a584b209,15424,5,320495.251020432,2959.96515682929
33686,E01035692,Tower Hamlets 024E,7eea5c53-2c99-4292-9274-089a263c7ff3,9604,3,151766.972436905,2757.35152443166
31765,E01033708,Hackney 033C,2609ae13-abf2-4ffc-a675-4cd3cde00c3e,19894,6,921831.615242004,6213.02024539129
1718,E01001812,Hackney 003E,e8455273-fab0-4469-8d37-762d721080b4,2374,1,638670.434444427,5452.02111940869
722,E01000753,Bromley 031A,e8796333-64aa-428c-8e21-b8a19f6fddc0,33022,10,2231791.97638702,11750.6959652235
1555,E01001617,Greenwich 028D,c83aa02d-5dae-43e2-aa83-6835072db967,21806,7,1783880.35343552,8864.47253382772
3378,E01003541,Newham 029D,c028029a-fd08-4135-afc5-6c6c729cfb29,7935,3,415028.644283295,4273.57873820331
3547,E01003721,Redbridge 003A,ff783dae-02f1-4d79-b6cb-1e425f7d224e,11611,4,473319.633354187,4222.42406745936
3710,E01003887,Richmond upon Thames 021B,bbea2627-fc62-4644-91a9-5f426eb3efa3,31498,10,571289.572677612,5246.92654435702
4374,E01004616,Wandsworth 034C,c75a5ea6-608e-41de-a972-b47e21a15b9d,16416,5,272027.674858093,3132.07858667397
1128,E01001177,Croydon 016C,612e108e-783a-43e3-a666-ccf604854833,8046,3,755305.910362244,4897.56228021755
32432,E01034393,Lewisham 040B,a79e51d6-ffda-47f7-aeb8-2f5b2a1ad2c7,19415,6,168682.40045166,2466.16953572898
793,E01000827,Bromley 021B,c15cecb7-001f-4f08-ad34-6e95b6fc1b1b,29667,9,960447.316025019,5365.71598496167
1054,E01001102,Croydon 035C,bf421bdf-00fa-4019-83da-15d54848d01d,30508,10,1631454.00864029,9351.57860387547
1887,E01001986,Haringey 034A,4c4d9dec-d564-4f6b-a398-8fbe1ff0f9b9,21778,7,349771.289520264,3408.24173479504
132,E01000141,Barnet 039A,3eb067d6-16bd-4e86-beda-6ed547e81c3a,4170,2,957945.695083618,6280.76033854519
2714,E01002856,Kensington and Chelsea 004E,e178c904-b31c-4dd8-bc51-5c8b96f287fc,4498,2,200971.690475464,3335.53807026676
464,E01000480,Brent 006A,73b8efac-2560-4173-99a3-69bfe896d0f0,18864,6,770147.823547363,5456.05048414703
2124,E01002232,Harrow 011A,71ab90df-2114-42d4-b6c7-f19dd6a182cb,11047,4,569750.24067688,4767.72989426289
2551,E01002680,Hounslow 009D,8727087c-986a-476c-8cc0-71394602fafd,16821,5,1053084.22360229,7433.60209660084
1483,E01001542,Enfield 008E,ed63bee1-10d8-47d9-ab48-c80406c1c322,12606,4,478070.199230194,4098.22304555676
4188,E01004421,Waltham Forest 018B,58551e9e-a76e-4e04-b8ca-0e631951a6fe,11019,4,325872.888332367,3691.92446596993
3143,E01003297,Lewisham 003A,63edf139-fe80-4cab-b135-61b8891af886,10358,4,960004.747280121,5796.16091376255
3782,E01003969,Southwark 017B,a9bf9802-23cd-41ef-af5c-f5e4f88535bf,11017,4,731984.720451355,5703.7088547768
2737,E01002879,Kensington and Chelsea 005C,53bee1f6-f02d-420e-a24e-5ec5455c96fe,9438,3,219078.108566284,2915.13480352512
487,E01000506,Brent 014A,16ae5216-2fc3-4289-a105-5bb27ed4d469,3392,2,759175.593704224,5202.89176347532
2147,E01002256,Havering 018B,52c7249d-4ec8-466e-9220-435213c2e1b7,30439,10,722224.622680664,5224.76913810681
2196,E01002306,Havering 003D,620565ca-9145-4b06-895b-5f40a6f85749,6710,2,463330.498756409,5774.23552412692
1532,E01001592,Greenwich 014B,6fe7db7c-db8e-4606-9d38-e1dcc2edd758,22748,7,615711.963326454,6020.71276653956
3069,E01003217,Lewisham 022A,ea46c15f-05cb-462f-9af3-0becaa074101,17864,6,412854.94641757,5208.95217043959
3192,E01003348,Lewisham 030B,4b7bf462-3cdf-44f5-928a-13b0933676e2,9081,3,830816.782145977,5030.90024104619
438,E01000454,Bexley 013C,98d0377f-3200-4f4e-ad71-db7b99d19011,17008,6,528545.707298279,4663.02463202664
31791,E01033741,Greenwich 002G,286371cf-d4c5-4097-ab9a-52eb5900dad1,13460,4,1469123.26819229,6455.17868740902
2073,E01002178,Harrow 033I,ea9d1aaf-08bc-45d9-8652-78696223ec41,26515,8,526929.02784729,4480.48969751206
2528,E01002656,Hounslow 019D,c126b0fa-3738-424b-a2c7-545fe7c8b0a5,24235,8,529620.910552979,3793.00004963372
3733,E01003910,Richmond upon Thames 011D,575e9ff8-29d3-484a-b997-861778d4af12,31800,10,762404.852798462,5462.33408763339
2479,E01002604,Hounslow 026A,7c658c56-a242-4976-a882-18e91ea7070c,3328,1,772187.400878906,5608.31940634361
1930,E01002030,Haringey 016C,126d8a8b-2822-417c-b522-c4c90fa145f3,6697,2,720823.911308289,4943.76768713827
4094,E01004327,Waltham Forest 028A,de855cbf-ac2b-4332-9e57-7772a607a410,10224,4,302317.481939316,3440.86559641256
2594,E01002728,Islington 021D,a5aa8e07-9abf-45d7-94ae-d3d04bc09975,11676,4,234964.146453857,3130.12029597085
2671,E01002810,Islington 003F,7d48f349-d285-4d2d-afd0-a660230b65ca,6261,2,213696.49420929,2608.38888879746
2665,E01002804,Islington 001D,69149914-a798-42ec-91af-80fca7b74112,3793,2,284754.654396057,3115.7424580925
31977,E01033935,Brent 020F,113a4d96-0e6e-4c87-92ba-faf21d82dbae,5605,2,397086.952972412,3684.52162219347
2173,E01002282,Havering 004B,e8d12dc3-5da0-46e0-a18a-15dcf171c14b,2757,1,717232.732528687,7229.86882392888
750,E01000782,Bromley 001D,4e7358a3-bdd6-40bf-8c5a-3f821b919e36,5367,2,728172.731357574,5290.28663670301
3335,E01003495,Newham 025D,a40fa026-a49e-485b-9d44-8edd91dca52c,10439,4,306352.612012863,2701.55341080002
9,E01000011,Barking and Dagenham 016C,16714b0f-533a-4bb5-bf56-fdb2d341cab8,5535,2,236601.921134949,2479.2766265439
15,E01000017,Barking and Dagenham 009C,2dd980dd-4975-4305-92a7-98e131e84bcb,7452,3,409038.311637878,3589.05774208586
2837,E01002981,Kingston upon Thames 012D,4714865e-2f4b-40f6-bc4f-cf7c3da703d2,25508,8,967291.921859741,6489.44372516582
3092,E01003241,Lewisham 038C,5df617a4-4273-48bd-bf26-87ce40d9c2a3,8662,3,730938.244913101,4204.33760519316
673,E01000703,Bromley 013C,0cee6e5b-d8a4-4645-8120-0d84c62f8d54,26912,8,618129.361724854,4720.88350419723
679,E01000709,Bromley 006A,e80193da-cea3-4979-a7e5-09923e11d95a,23349,7,624586.941436768,4469.19380980663
507,E01000526,Brent 025D,3e5cf0a4-35f9-4418-b715-771b8c2f6120,1995,1,358332.725357056,3576.13195834784
181,E01000193,Barnet 018B,5f096182-634a-4245-92b2-df75af742160,9746,3,787257.295822144,6923.53845955575
32641,E01034602,Hillingdon 015H,b8c65ee3-9f04-4b00-b214-8b1cd426e7a4,13613,5,743063.570892334,4455.55570905856
2428,E01002549,Hillingdon 025B,b2fc2148-72a1-4d74-bd2f-9716fa666216,10908,4,1558177.15335083,6510.23499521017
